Date,Open,High,Low,Close,Adj Close,Volume
2021-01-27,17.116114,17.116114,15.084266,15.504862,15.504862,2973163193
2021-01-28,15.498237,16.925335,15.356570,16.859137,16.859137,3192851611
2021-01-29,17.102669,17.642790,16.032001,16.841612,16.841612,3657663582
2021-01-30,16.836750,17.050156,16.161949,16.506908,16.506908,1998709419
2021-01-31,16.511580,17.456100,15.813972,16.121315,16.121315,2540474629
2021-02-01,16.123022,16.516582,15.743364,16.375776,16.375776,2228986207
2021-02-02,16.381334,17.603918,16.039333,17.263256,17.263256,2658383685
2021-02-03,17.247202,20.733652,16.840366,20.733652,20.733652,4685307861
2021-02-04,20.728294,21.555950,19.043312,19.702183,19.702183,4858842246
2021-02-05,19.688629,21.283489,19.531710,20.902676,20.902676,3387079061
2021-02-06,20.892113,21.298307,19.814205,20.395479,20.395479,2622835075
2021-02-07,20.390621,20.777479,18.623793,19.793615,19.793615,3038407999
2021-02-08,19.781420,23.608170,19.233234,23.031898,23.031898,4736654530
2021-02-09,23.030056,24.054413,22.369637,23.129965,23.129965,3446396914
2021-02-10,23.113016,24.786268,22.136305,23.585051,23.585051,4203061885
2021-02-11,23.590525,25.577707,23.333549,25.230295,25.230295,4060334812
2021-02-12,25.174124,29.668530,24.549881,28.691257,28.691257,4562466560
2021-02-13,28.687117,30.146412,27.473082,28.016726,28.016726,4947621076
2021-02-14,28.013494,29.372906,26.543989,27.095736,27.095736,3550653217
2021-02-15,27.064634,29.448111,23.612612,27.780893,27.780893,5407907535
2021-02-16,27.763529,30.973860,26.960909,30.159910,30.159910,5274752208
2021-02-17,30.164309,32.347946,29.732840,31.986658,31.986658,4292546900
2021-02-18,31.981354,32.578300,30.629946,31.180639,31.180639,1992921510
2021-02-19,31.188147,34.989700,29.627645,34.792217,34.792217,3466759116
2021-02-20,34.797115,42.063049,34.797115,39.242176,39.242176,6056666197
2021-02-21,39.171200,40.474648,38.154545,39.696228,39.696228,3721239426
2021-02-22,39.696251,39.696251,31.362598,37.689480,37.689480,5770512363
2021-02-23,37.664928,37.714169,26.757643,34.300774,34.300774,7502138161
2021-02-24,34.330860,36.752567,31.975445,33.633545,33.633545,4724242061
2021-02-25,33.621170,35.079182,31.059273,31.080660,31.080660,3470266685
2021-02-26,31.143730,33.497753,28.104010,31.346090,31.346090,5147313877
2021-02-27,31.396252,35.524109,31.396252,33.449368,33.449368,4507278635
2021-02-28,33.454475,34.608173,29.963148,33.607258,33.607258,4567616883
2021-03-01,33.643158,35.584927,33.190712,35.584927,35.584927,3311498739
2021-03-02,35.588783,37.756420,34.592426,36.153118,36.153118,3752858101
2021-03-03,36.158310,38.548489,36.157448,37.043320,37.043320,2683665083
2021-03-04,37.038254,38.276112,34.451740,35.330311,35.330311,2868268909
2021-03-05,35.315254,35.315254,31.580065,33.724472,33.724472,3035955286
2021-03-06,33.685040,34.154377,32.182194,33.433693,33.433693,1637892895
2021-03-07,33.433842,35.219852,33.394974,35.188660,35.188660,1607577505
2021-03-08,35.179600,35.491920,33.509830,34.913754,34.913754,1855547495
2021-03-09,34.930920,38.747890,34.602131,38.194191,38.194191,3020766952
2021-03-10,38.179161,39.415619,36.439114,37.566944,37.566944,3143656899
2021-03-11,37.543221,37.971542,35.957386,36.882496,36.882496,2563507906
2021-03-12,36.889606,37.427666,34.685505,35.986954,35.986954,2198904040
2021-03-13,35.988693,38.153183,34.809780,37.157810,37.157810,2115307643
2021-03-14,37.170063,37.871597,36.337421,36.579250,36.579250,1640191647
2021-03-15,36.561100,38.381706,34.133301,34.357517,34.357517,2905566504
2021-03-16,34.343380,35.453289,32.241772,35.430832,35.430832,2518683413
2021-03-17,35.436008,36.358437,34.562584,36.141365,36.141365,2111418087
2021-03-18,36.108521,36.946239,35.455112,35.517223,35.517223,1639504239
2021-03-19,35.498119,38.966839,34.890217,38.272690,38.272690,2491198971
2021-03-20,38.288956,40.131458,37.336246,37.350479,37.350479,2133559564
2021-03-21,37.356350,38.154198,36.199936,36.793610,36.793610,1930244844
2021-03-22,36.792980,37.783882,35.402905,35.537544,35.537544,1929884756
2021-03-23,35.506939,36.402058,34.265068,34.460464,34.460464,1728982594
2021-03-24,34.452271,36.149006,28.338356,30.436436,30.436436,2729222673
2021-03-25,30.363176,31.234999,28.668222,29.982208,29.982208,3433822539
2021-03-26,29.969059,33.438625,29.936052,33.200386,33.200386,1735749438
2021-03-27,33.201748,33.532738,31.230959,32.661045,32.661045,1518535915
2021-03-28,32.642197,33.247307,31.467848,32.297894,32.297894,1138942373
2021-03-29,32.294109,34.688591,31.859144,34.373604,34.373604,1639815517
2021-03-30,34.364590,34.782276,33.612774,34.066860,34.066860,1281200870
2021-03-31,34.075130,38.195705,33.515579,37.027012,37.027012,3527967413
2021-04-01,37.091789,38.994640,36.192875,37.672878,37.672878,2811720573
2021-04-02,37.633999,41.380028,36.893692,41.164284,41.164284,2824216498
2021-04-03,41.181774,46.852703,41.071392,41.646030,41.646030,5242091095
2021-04-04,41.612789,45.217697,41.077255,44.652210,44.652210,3120632808
2021-04-05,44.665859,45.848614,42.254982,45.797230,45.797230,2937995181
2021-04-06,45.809887,46.228710,41.863831,43.430199,43.430199,3105511688
2021-04-07,43.420708,43.476429,38.046627,39.594013,39.594013,3804483298
2021-04-08,39.626659,41.505451,39.353764,41.365952,41.365952,1864637395
2021-04-09,41.352039,42.054798,40.164490,40.849308,40.849308,1318352700
2021-04-10,40.834583,42.748909,39.983257,41.626152,41.626152,1647212348
2021-04-11,41.613277,41.931141,39.987293,41.423397,41.423397,1534168401
2021-04-12,41.417294,41.731190,39.453617,40.497498,40.497498,1787924966
2021-04-13,40.449169,43.321964,39.860168,42.947910,42.947910,2556927711
2021-04-14,42.897575,44.534260,40.112778,42.640842,42.640842,2954854987
2021-04-15,42.572529,44.300522,41.516823,43.515972,43.515972,2266870610
2021-04-16,43.466961,43.798004,40.163826,41.537975,41.537975,2697585008
2021-04-17,41.513165,48.360451,41.498756,42.535950,42.535950,4593280503
2021-04-18,42.562031,43.106678,32.870373,37.347431,37.347431,5942657693
2021-04-19,37.373474,38.693230,34.065147,34.816669,34.816669,2813475560
2021-04-20,34.715572,35.728565,31.642418,35.444435,35.444435,3357861319
2021-04-21,35.461788,36.260265,33.108250,33.871029,33.871029,2811533458
2021-04-22,33.793720,36.713581,32.810593,32.988476,32.988476,3470349242
2021-04-23,32.955112,33.455231,27.130444,32.227985,32.227985,4380184941
2021-04-24,32.255932,32.393078,28.567087,28.932833,28.932833,2000992623
2021-04-25,28.968763,31.261881,28.184216,29.762491,29.762491,1620694353
2021-04-26,29.813658,33.452320,29.784292,33.406628,33.406628,2200104405
2021-04-27,33.418903,34.922016,33.190319,34.703159,34.703159,1844667809
2021-04-28,34.792046,35.346615,32.645016,33.967552,33.967552,1856657052
2021-04-29,33.964973,35.968155,32.991276,35.968155,35.968155,1827249048
2021-04-30,35.977894,36.795033,35.135654,36.540665,36.540665,2210863081
2021-05-01,36.517673,37.361462,35.909569,36.929684,36.929684,1596159167
2021-05-02,36.897781,37.164719,35.603996,36.654530,36.654530,1423486755
2021-05-03,36.639145,38.256828,36.622818,37.255207,37.255207,1857108731
2021-05-04,37.256771,37.911800,34.628670,34.853508,34.853508,2627951840
2021-05-05,34.767815,40.718441,34.535267,40.495045,40.495045,3300471923
2021-05-06,40.442459,43.732998,38.055470,41.533466,41.533466,4088642953
2021-05-07,41.576817,42.582001,38.419960,39.929852,39.929852,3016255238
2021-05-08,39.878448,40.591347,38.776680,39.832691,39.832691,1754219538
2021-05-09,39.889889,40.549805,38.280056,40.312843,40.312843,2294525691
2021-05-10,40.300224,41.787823,32.659714,36.541771,36.541771,3187436825
2021-05-11,36.510044,38.642284,35.585224,38.642284,38.642284,2263017017
2021-05-12,38.651222,42.413006,34.031391,34.031391,34.031391,3698746094
2021-05-13,35.056870,41.787979,33.150982,40.031654,40.031654,7032709584
2021-05-14,39.967552,47.963886,39.457359,47.945942,47.945942,5633438539
2021-05-15,47.959782,49.692959,42.976322,43.538631,43.538631,6487556686
2021-05-16,43.531631,46.640377,39.453522,42.631512,42.631512,4268621267
2021-05-17,42.386211,42.386211,35.430058,38.710159,38.710159,4779518016
2021-05-18,38.631367,42.600018,37.850582,40.645355,40.645355,3914013746
2021-05-19,40.688820,41.340519,18.635313,25.227142,25.227142,10069997171
2021-05-20,25.060495,31.229704,21.279379,29.150570,29.150570,6694931133
2021-05-21,29.015823,30.980139,20.029606,24.463970,24.463970,6442011512
2021-05-22,24.468998,24.601328,20.484146,22.014524,22.014524,4379003452
2021-05-23,22.069677,23.464121,13.822857,18.029442,18.029442,6002858935
2021-05-24,17.922501,23.488634,17.208324,23.199089,23.199089,4412004564
2021-05-25,23.257431,24.203800,19.757862,22.130131,22.130131,3303527397
2021-05-26,22.185699,24.740446,21.673191,24.549688,24.549688,3100578185
2021-05-27,24.546219,24.898315,21.809864,23.852982,23.852982,2755550526
2021-05-28,23.976791,26.115757,20.127405,21.410093,21.410093,4521086730
2021-05-29,21.367645,22.271090,18.807243,19.863375,19.863375,2392272346
2021-05-30,19.863420,21.245222,18.561646,20.473988,20.473988,1947583707
2021-05-31,20.477188,23.430927,19.097073,23.430927,23.430927,2651300356
2021-06-01,23.296970,23.516840,21.745428,22.810846,22.810846,2230220977
2021-06-02,22.847124,26.844893,22.684246,25.957727,25.957727,2962777621
2021-06-03,25.941643,28.614927,25.750546,27.013458,27.013458,2803059245
2021-06-04,null,null,null,null,null,null
2021-06-05,null,null,null,null,null,null
2021-06-06,23.681810,24.389975,23.659430,24.290421,24.290421,1348997632
